"2013A000459036","59","British Columbia","59036","Vancouver Granville",null,4.7,5.8,"00001"
"2013A000459037","59","British Columbia","59037","North Island--Powell River",null,5.2,5.4,"00000"
"2013A000459038","59","British Columbia","59038","Vancouver Kingsway",null,3.9,6.7,"00001"
"2013A000459039","59","British Columbia","59039","Vancouver Quadra",null,6.1,5.4,"00101"
"2013A000459040","59","British Columbia","59040","Vancouver South",null,3.7,5.8,"00000"
"2013A000459041","59","British Columbia","59041","Victoria",null,6.1,5.3,"00000"
"2013A000459042","59","British Columbia","59042","West Vancouver--Sunshine Coast--Sea to Sky Country",null,6.5,7.4,"00101"
"2013A000460001","60","Yukon","60001","Yukon",null,6.7,6.8,"00101"
"2013A000461001","61","Northwest Territories","61001","Northwest Territories",null,7.5,8.8,"00101"
"2013A000462001","62","Nunavut","62001","Nunavut",null,7.9,8.7,"00101"
