59036,Vancouver Granville,validated,Liberal,34.4,17050,49891
59036,Vancouver Granville,validated,Green Party,2.9,1434,49891
59037,North Island--Powell River,validated,NDP-New Democratic Party,39.5,23833,60684
59037,North Island--Powell River,validated,Conservative,36,21670,60684
59037,North Island--Powell River,validated,Maverick Party,.5,310,60684
59037,North Island--Powell River,validated,Liberal,13.1,7922,60684
59037,North Island--Powell River,validated,People's Party - PPC,4.6,2795,60684
59037,North Island--Powell River,validated,Marxist-Leninist,.1,77,60684
59037,North Island--Powell River,validated,Green Party,6.1,3656,60684
59038,Vancouver Kingsway,validated,Conservative,13.6,5456,40482
59038,Vancouver Kingsway,validated,Liberal,27.4,11022,40482
59038,Vancouver Kingsway,validated,Communist,.4,175,40482
59038,Vancouver Kingsway,validated,Green Party,3.9,1575,40482
59038,Vancouver Kingsway,validated,NDP-New Democratic Party,52.3,20994,40482
59038,Vancouver Kingsway,validated,People's Party - PPC,2.2,868,40482
59038,Vancouver Kingsway,validated,Marxist-Leninist,.2,68,40482
59039,Vancouver Quadra,validated,NDP-New Democratic Party,19.3,9220,47996
59039,Vancouver Quadra,validated,Conservative,28.9,13786,47996
59039,Vancouver Quadra,validated,Liberal,43.6,20814,47996
59039,Vancouver Quadra,validated,People's Party - PPC,2,963,47996
59039,Vancouver Quadra,validated,Green Party,6.1,2922,47996
59040,Vancouver South,validated,People's Party - PPC,2.7,1104,40776
59040,Vancouver South,validated,Conservative,22.5,9060,40776
59040,Vancouver South,validated,Marxist-Leninist,.7,287,40776
59040,Vancouver South,validated,NDP-New Democratic Party,24.6,9922,40776
59040,Vancouver South,validated,Liberal,49.4,19910,40776
59041,Victoria,validated,NDP-New Democratic Party,43.9,29301,67216
59041,Victoria,validated,Conservative,13.7,9152,67216
59041,Victoria,validated,Green Party,11.2,7472,67216
59041,Victoria,validated,Liberal,27.3,18194,67216
59041,Victoria,validated,People's Party - PPC,3.1,2065,67216
59041,Victoria,validated,Animal Protection Party,.4,273,67216
59041,Victoria,validated,Communist,.4,291,67216
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,People's Party - PPC,3.6,2299,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Independent,.1,50,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Parti Rhinocéros Party,.2,98,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,NDP-New Democratic Party,25.6,16265,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Independent,.1,77,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Green Party,6.5,4108,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Liberal,33.9,21500,63738
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Conservative,30,19062,63738
60001,Yukon,validated,Conservative,26.3,5096,19548
60001,Yukon,validated,Liberal,33.3,6471,19548
60001,Yukon,validated,Green Party,4.4,846,19548
60001,Yukon,validated,Independent,13.6,2639,19548
60001,Yukon,validated,NDP-New Democratic Party,22.4,4354,19548
61001,Northwest Territories,validated,Independent,12.7,1791,14250
61001,Northwest Territories,validated,NDP-New Democratic Party,32.3,4558,14250
61001,Northwest Territories,validated,Green Party,2.3,328,14250
61001,Northwest Territories,validated,Liberal,38.2,5387,14250
61001,Northwest Territories,validated,Conservative,14.4,2031,14250
62001,Nunavut,validated,Liberal,35.9,2578,7267
62001,Nunavut,validated,NDP-New Democratic Party,47.7,3427,7267
62001,Nunavut,validated,Conservative,16.5,1184,7267
